delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cluster
19235.0,xpressbees,pharmacy,scooter,express,central,cold,99.3,8.64,6.0,3.0,yes,failed,1,572.42,3.0,1
19236.0,delhivery,automobile parts,van,express,south,rainy,185.1,26.97,10.0,5.0,yes,failed,1,1056.41,5.0,0
19237.0,blue dart,fragile items,van,two day,west,rainy,284.3,38.2,10.0,16.0,no,delivered,5,1536.1,-6.000000000000001,2
19238.0,shadowfax,fragile items,scooter,two day,central,rainy,92.9,15.42,7.0,16.0,no,delivered,3,510.76,-9.000000000000002,3
19239.0,ecom express,furniture,ev van,same day,east,clear,17.8,3.74,1.0,8.0,no,delivered,5,200.22,-7.000000000000001,1
19240.0,xpressbees,pharmacy,bike,same day,east,clear,263.6,23.96,8.0,8.0,yes,delayed,2,1489.88,0.0,0
19241.0,delhivery,clothing,truck,express,east,clear,6.5,43.59,2.0,2.0,no,delivered,4,213.27,0.0,1
19242.0,blue dart,pharmacy,truck,same day,east,clear,20.1,14.52,1.0,8.0,no,delivered,5,244.06,-7.000000000000001,1
19243.0,xpressbees,cosmetics,ev bike,two day,central,hot,43.9,28.28,3.0,16.0,no,delivered,5,304.34,-13.0,3
19244.0,xpressbees,fragile items,truck,standard,north,hot,224.3,7.88,9.0,24.0,no,delivered,5,1145.14,-15.000000000000002,2
19245.0,dhl,electronics,bike,two day,central,clear,21.5,7.96,1.0,16.0,no,delivered,4,131.38,-15.000000000000002,3
19246.0,ecom express,fragile items,scooter,two day,south,stormy,149.2,37.59,5.0,16.0,no,delivered,4,858.77,-11.000000000000002,3
19247.0,amazon logistics,furniture,scooter,standard,south,stormy,42.3,12.35,6.0,24.0,no,delivered,4,248.55,-18.0,3
19248.0,xpressbees,electronics,van,standard,east,rainy,167.2,17.13,8.0,24.0,no,delivered,4,887.39,-15.999999999999998,2
19249.0,xpressbees,automobile parts,ev van,express,east,stormy,146.4,45.11,7.0,4.0,yes,delayed,2,917.33,2.9999999999999996,0
19250.0,amazon logistics,furniture,van,same day,west,hot,93.9,32.34,6.0,8.0,no,delivered,5,666.52,-2.0000000000000004,1
19251.0,blue dart,groceries,van,same day,north,cold,172.0,24.48,7.0,8.0,no,delivered,4,1033.44,-1.0000000000000007,2
19252.0,xpressbees,clothing,van,same day,central,clear,92.6,25.75,3.0,8.0,no,delivered,5,640.25,-5.0,1
19253.0,ecom express,electronics,bike,two day,central,clear,252.3,11.67,5.0,16.0,no,delivered,4,1296.51,-11.000000000000002,2
19254.0,ekart,electronics,ev van,express,north,foggy,278.1,23.53,9.0,7.0,yes,delayed,2,1511.09,1.9999999999999998,0
19255.0,delhivery,documents,truck,same day,east,hot,156.1,36.26,7.0,8.0,no,delivered,5,989.28,-1.0000000000000007,2
19256.0,dhl,documents,ev bike,standard,central,cold,37.9,28.57,3.0,24.0,no,delivered,5,275.21,-21.0,3
19257.0,ekart,furniture,van,standard,north,stormy,97.4,35.66,9.0,24.0,no,delivered,5,593.98,-15.000000000000002,3
19258.0,ecom express,pharmacy,scooter,same day,south,rainy,246.5,37.11,6.0,8.0,no,delivered,5,1443.83,-2.0000000000000004,2
19259.0,fedex,automobile parts,van,two day,east,rainy,63.2,15.82,7.0,16.0,no,delivered,3,363.46,-9.000000000000002,3
19260.0,shadowfax,fragile items,scooter,same day,central,hot,39.1,32.58,4.0,8.0,no,delivered,5,393.24,-4.0,1
19261.0,ecom express,furniture,bike,same day,east,hot,288.9,27.59,7.0,8.0,no,delivered,3,1627.27,-1.0000000000000007,0
19262.0,amazon logistics,automobile parts,ev bike,two day,north,clear,165.7,17.54,7.0,16.0,no,delivered,5,881.12,-9.000000000000002,2
19263.0,xpressbees,pharmacy,ev van,standard,west,cold,139.2,18.36,6.0,24.0,no,delivered,3,751.08,-18.0,3
19264.0,ecom express,groceries,scooter,same day,east,rainy,277.1,48.87,16.0,8.0,yes,delayed,2,1632.11,8.0,0
19265.0,xpressbees,clothing,truck,same day,east,stormy,161.4,41.19,7.0,8.0,no,delivered,5,1030.57,-1.0000000000000007,2
19266.0,ekart,groceries,ev van,two day,west,rainy,149.0,33.83,4.0,16.0,no,delivered,3,846.49,-12.000000000000002,3
19267.0,xpressbees,electronics,ev bike,express,north,rainy,90.8,33.81,7.0,3.0,yes,delayed,2,605.43,3.9999999999999996,1
19268.0,ekart,clothing,ev bike,same day,south,cold,203.0,47.56,7.0,8.0,no,delivered,4,1257.68,-1.0000000000000007,2
19269.0,ekart,automobile parts,ev van,two day,north,stormy,214.5,6.56,12.0,16.0,no,delivered,4,1092.18,-4.000000000000001,2
19270.0,shadowfax,clothing,scooter,express,central,rainy,41.5,10.62,3.0,2.0,yes,delayed,2,289.36,0.9999999999999999,1
19271.0,ekart,pharmacy,bike,express,central,foggy,234.4,41.29,5.0,6.0,no,delivered,5,1345.87,-0.9999999999999999,2
19272.0,delhivery,electronics,ev bike,two day,central,rainy,133.2,39.95,4.0,16.0,no,delivered,4,785.85,-12.000000000000002,3
19273.0,ecom express,pharmacy,ev bike,standard,south,hot,126.3,44.34,3.0,24.0,no,delivered,5,764.52,-21.0,3
19274.0,shadowfax,automobile parts,scooter,two day,south,clear,271.5,43.02,9.0,16.0,no,delivered,5,1486.56,-7.000000000000002,2
19275.0,xpressbees,furniture,ev van,two day,east,foggy,47.8,7.58,4.0,16.0,no,delivered,5,261.74,-12.000000000000002,3
19276.0,amazon logistics,clothing,bike,standard,north,foggy,147.5,8.31,6.0,24.0,no,delivered,4,762.43,-18.0,3
19277.0,shadowfax,electronics,van,express,central,clear,135.8,13.33,3.0,4.0,no,delivered,4,768.99,-1.0000000000000002,1
19278.0,shadowfax,cosmetics,ev van,same day,north,rainy,180.9,16.2,10.0,8.0,yes,delayed,2,1053.1,1.9999999999999998,0
19279.0,amazon logistics,electronics,van,standard,west,stormy,67.5,7.9,5.0,24.0,no,delivered,5,361.2,-18.999999999999996,3
19280.0,ekart,documents,ev bike,standard,north,rainy,74.8,19.66,4.0,24.0,no,delivered,3,432.98,-20.0,3
19281.0,amazon logistics,fragile items,bike,express,north,stormy,16.3,36.5,8.0,2.0,yes,delayed,2,241.0,6.000000000000001,1
19282.0,xpressbees,furniture,van,two day,west,foggy,243.1,31.87,9.0,16.0,no,delivered,3,1311.11,-7.000000000000002,2
19283.0,blue dart,fragile items,ev bike,express,north,cold,29.3,40.12,2.0,2.0,yes,delayed,3,316.86,0.0,1
19284.0,blue dart,fragile items,ev van,same day,north,foggy,184.3,3.16,5.0,8.0,no,delivered,5,1030.98,-3.0000000000000004,2
19285.0,amazon logistics,pharmacy,van,same day,south,foggy,10.0,0.67,3.0,8.0,no,delivered,4,151.86,-5.0,1
19286.0,ecom express,automobile parts,bike,express,east,rainy,177.7,45.84,12.0,5.0,yes,failed,1,1076.02,7.0,0
19287.0,ecom express,electronics,truck,standard,south,clear,69.4,17.32,3.0,24.0,no,delivered,4,398.96,-21.0,3
19288.0,delhivery,documents,ev bike,two day,north,cold,200.0,9.4,6.0,16.0,no,delivered,5,1028.2,-10.0,2
19289.0,ecom express,documents,van,same day,north,rainy,230.4,10.61,9.0,8.0,yes,delayed,3,1283.83,0.999999999999999,0
19290.0,amazon logistics,automobile parts,ev van,express,central,clear,293.7,20.95,6.0,7.0,no,delivered,4,1581.35,-0.9999999999999999,2
19291.0,xpressbees,pharmacy,scooter,express,central,clear,223.8,34.5,7.0,6.0,yes,delayed,2,1272.5,0.9999999999999999,0
19292.0,fedex,documents,ev bike,express,south,hot,284.0,20.37,5.0,7.0,no,delivered,5,1531.11,-1.9999999999999998,2
19293.0,fedex,clothing,ev bike,two day,west,foggy,279.4,32.33,14.0,16.0,no,delivered,5,1493.99,-2.0000000000000013,2
19294.0,dhl,fragile items,van,express,west,stormy,85.1,2.78,5.0,3.0,yes,delayed,2,483.84,2.0,1
19295.0,delhivery,fragile items,bike,two day,south,clear,120.5,33.36,6.0,16.0,no,delivered,3,702.58,-10.0,3
19296.0,fedex,electronics,van,standard,east,foggy,124.3,17.07,4.0,24.0,no,delivered,3,672.71,-20.0,3
19297.0,ekart,groceries,ev bike,standard,north,rainy,104.4,18.88,7.0,24.0,no,delivered,4,578.64,-17.0,3
19298.0,blue dart,furniture,ev van,standard,south,hot,222.1,31.59,6.0,24.0,no,delivered,3,1205.27,-18.0,2
19299.0,delhivery,documents,van,two day,east,hot,115.7,24.39,3.0,16.0,no,delivered,4,651.67,-13.0,3
19300.0,fedex,cosmetics,scooter,same day,west,clear,276.4,38.51,6.0,8.0,no,delivered,5,1597.53,-2.0000000000000004,2
19301.0,delhivery,cosmetics,ev bike,express,south,cold,168.0,23.45,5.0,5.0,yes,delayed,2,960.35,0.0,0
19302.0,amazon logistics,fragile items,ev van,standard,north,cold,92.4,39.66,3.0,24.0,no,delivered,4,580.98,-21.0,3
19303.0,ecom express,fragile items,bike,standard,west,clear,253.4,18.79,8.0,24.0,no,delivered,4,1323.37,-15.999999999999998,2
19304.0,amazon logistics,fragile items,scooter,two day,west,hot,205.5,47.24,5.0,16.0,no,delivered,5,1169.22,-11.000000000000002,2
19305.0,ekart,groceries,ev bike,two day,north,hot,95.8,5.5,4.0,16.0,no,delivered,5,495.5,-12.000000000000002,3
19306.0,blue dart,documents,bike,express,north,hot,268.7,4.3,7.0,7.0,no,delivered,3,1406.4,0.0,0
19307.0,fedex,documents,ev van,same day,south,cold,134.6,47.28,5.0,8.0,no,delivered,4,914.84,-3.0000000000000004,1
19308.0,xpressbees,fragile items,scooter,express,north,cold,32.7,41.79,1.0,2.0,no,delivered,4,338.87,-1.0,1
19309.0,delhivery,pharmacy,van,two day,west,foggy,244.6,38.37,6.0,16.0,no,delivered,4,1338.11,-10.0,2
19310.0,amazon logistics,documents,truck,standard,central,cold,211.9,31.53,8.0,24.0,no,delivered,3,1154.09,-15.999999999999998,2
19311.0,dhl,cosmetics,van,standard,central,rainy,12.5,18.04,3.0,24.0,no,delivered,3,116.62,-21.0,3
19312.0,amazon logistics,documents,bike,express,north,rainy,42.0,8.9,3.0,2.0,yes,delayed,2,286.7,0.9999999999999999,1
19313.0,delhivery,documents,bike,standard,south,hot,268.1,34.46,5.0,24.0,no,delivered,5,1443.88,-18.999999999999996,2
19314.0,dhl,electronics,van,same day,south,cold,13.1,49.46,1.0,8.0,no,delivered,4,313.88,-7.000000000000001,1
19315.0,fedex,automobile parts,scooter,two day,east,rainy,165.5,20.5,8.0,16.0,no,delivered,5,889.0,-8.0,2
19316.0,delhivery,documents,ev van,two day,north,hot,18.7,42.42,1.0,16.0,no,delivered,4,220.76,-15.000000000000002,3
19317.0,xpressbees,cosmetics,truck,two day,south,hot,249.7,44.03,9.0,16.0,no,delivered,5,1380.59,-7.000000000000002,2
19318.0,ecom express,clothing,bike,standard,west,foggy,48.3,21.23,3.0,24.0,no,delivered,4,305.19,-21.0,3
19319.0,fedex,electronics,ev bike,standard,west,cold,180.4,22.07,3.0,24.0,no,delivered,3,968.21,-21.0,3
19320.0,dhl,cosmetics,truck,standard,west,stormy,295.8,12.97,10.0,24.0,no,delivered,5,1517.91,-14.0,2
19321.0,shadowfax,electronics,bike,two day,east,stormy,199.7,2.14,7.0,16.0,no,delivered,4,1004.92,-9.000000000000002,2
19322.0,dhl,clothing,van,standard,north,stormy,121.2,35.1,11.0,24.0,no,delivered,5,711.3,-13.0,2
19323.0,dhl,documents,ev bike,same day,central,stormy,110.5,44.54,7.0,8.0,no,delivered,4,786.12,-1.0000000000000007,1
19324.0,xpressbees,pharmacy,truck,same day,east,stormy,285.4,4.5,10.0,8.0,yes,delayed,2,1540.5,1.9999999999999998,0
19325.0,shadowfax,electronics,truck,two day,central,cold,176.7,11.92,5.0,16.0,no,delivered,5,919.26,-11.000000000000002,2
19326.0,ekart,clothing,van,standard,central,foggy,297.1,45.58,8.0,24.0,no,delivered,3,1631.24,-15.999999999999998,2
19327.0,dhl,groceries,ev bike,express,north,rainy,19.4,25.51,5.0,2.0,yes,delayed,3,223.53,3.0,1
19328.0,amazon logistics,cosmetics,ev van,standard,west,stormy,243.4,2.18,10.0,24.0,no,delivered,4,1223.54,-14.0,2
19329.0,fedex,electronics,scooter,standard,west,foggy,56.6,21.37,4.0,24.0,no,delivered,5,347.11,-20.0,3
19330.0,delhivery,documents,van,same day,central,hot,102.9,37.82,6.0,8.0,no,delivered,5,727.96,-2.0000000000000004,1
19331.0,amazon logistics,clothing,ev van,same day,west,cold,195.0,17.29,9.0,8.0,yes,delayed,2,1126.87,0.999999999999999,0
19332.0,xpressbees,documents,truck,two day,north,cold,242.2,32.55,7.0,16.0,no,delivered,3,1308.65,-9.000000000000002,2
19333.0,ekart,documents,scooter,standard,north,cold,171.0,21.42,4.0,24.0,no,delivered,4,919.26,-20.0,3
19334.0,ecom express,pharmacy,bike,express,south,stormy,32.3,7.13,6.0,2.0,yes,delayed,2,232.89,3.9999999999999996,1
19335.0,ecom express,electronics,ev bike,standard,south,foggy,3.6,21.25,3.0,24.0,no,delivered,3,95.6674,-21.0,3
19336.0,ecom express,automobile parts,van,same day,east,cold,261.8,2.99,10.0,8.0,yes,delayed,2,1417.97,1.9999999999999998,0
19337.0,dhl,documents,ev bike,same day,central,foggy,83.0,4.59,5.0,8.0,no,delivered,3,528.77,-3.0000000000000004,1
19338.0,ecom express,automobile parts,bike,same day,east,cold,201.7,31.63,4.0,8.0,no,delivered,3,1203.39,-4.0,0
19339.0,amazon logistics,cosmetics,truck,standard,south,cold,233.0,41.24,8.0,24.0,no,delivered,3,1288.72,-15.999999999999998,2
19340.0,amazon logistics,groceries,truck,standard,west,stormy,210.9,1.55,8.0,24.0,no,delivered,5,1059.15,-15.999999999999998,2
19341.0,fedex,documents,van,two day,east,cold,31.2,20.59,2.0,16.0,no,delivered,5,217.77,-14.000000000000002,3
19342.0,ekart,automobile parts,van,same day,central,rainy,232.7,18.27,8.0,8.0,yes,delayed,3,1318.31,0.0,0
19343.0,ekart,automobile parts,scooter,standard,east,clear,268.0,15.96,8.0,24.0,no,delivered,5,1387.88,-15.999999999999998,2
19344.0,ecom express,pharmacy,ev bike,express,west,stormy,238.4,9.2,8.0,6.0,yes,delayed,2,1269.6,2.0000000000000004,0
19345.0,fedex,electronics,scooter,express,north,rainy,153.6,44.73,5.0,5.0,yes,delayed,3,952.19,0.0,1
19346.0,ecom express,automobile parts,van,express,east,cold,60.7,25.95,3.0,3.0,yes,delayed,3,431.35,0.0,1
19347.0,fedex,furniture,ev van,same day,east,hot,187.9,32.5,3.0,8.0,no,delivered,5,1137.0,-5.0,2
19348.0,fedex,electronics,truck,express,east,clear,210.5,2.26,5.0,6.0,no,delivered,5,1109.28,-0.9999999999999999,2
19349.0,delhivery,fragile items,bike,same day,west,stormy,82.0,35.19,7.0,8.0,no,delivered,5,615.57,-1.0000000000000007,1
19350.0,dhl,electronics,bike,same day,north,hot,192.8,4.1,5.0,8.0,no,delivered,4,1076.3,-3.0000000000000004,2
19351.0,shadowfax,groceries,truck,standard,south,foggy,262.7,36.89,10.0,24.0,no,delivered,4,1424.17,-14.0,2
19352.0,delhivery,electronics,ev bike,express,east,cold,115.1,32.59,5.0,4.0,yes,failed,1,723.27,0.9999999999999999,1
19353.0,blue dart,groceries,van,express,west,hot,160.1,5.22,3.0,5.0,no,delivered,5,866.16,-2.0,1
19354.0,shadowfax,fragile items,ev van,two day,north,hot,215.5,7.58,5.0,16.0,no,delivered,5,1100.24,-11.000000000000002,2
19355.0,ekart,clothing,ev van,standard,west,rainy,222.7,27.53,7.0,24.0,no,delivered,3,1196.09,-17.0,2
19356.0,xpressbees,clothing,van,express,west,cold,193.7,30.28,8.0,5.0,yes,delayed,2,1109.34,3.0000000000000004,0
19357.0,fedex,automobile parts,scooter,same day,east,hot,158.9,12.26,4.0,8.0,no,delivered,4,931.28,-4.0,1
19358.0,dhl,clothing,bike,same day,west,hot,211.2,12.74,6.0,8.0,no,delivered,4,1194.22,-2.0000000000000004,2
19359.0,blue dart,clothing,bike,standard,east,hot,254.1,49.42,10.0,24.0,no,delivered,5,1418.76,-14.0,2
19360.0,dhl,pharmacy,truck,two day,central,cold,269.3,31.66,7.0,16.0,no,delivered,5,1441.48,-9.000000000000002,2
19361.0,fedex,documents,van,standard,north,hot,129.3,18.71,6.0,24.0,no,delivered,3,702.63,-18.0,3
19362.0,shadowfax,automobile parts,bike,express,east,cold,213.9,4.0,3.0,6.0,no,delivered,5,1131.5,-3.0,2
19363.0,ekart,clothing,bike,standard,west,rainy,121.8,29.53,8.0,24.0,no,delivered,4,697.59,-15.999999999999998,3
19364.0,delhivery,pharmacy,van,same day,north,stormy,258.4,32.66,13.0,8.0,yes,delayed,2,1489.98,5.0,0
19365.0,ecom express,automobile parts,truck,express,west,foggy,249.4,34.23,11.0,6.0,yes,failed,2,1399.69,4.999999999999999,0
19366.0,ecom express,cosmetics,bike,same day,north,stormy,226.2,10.64,11.0,8.0,yes,delayed,2,1262.92,2.9999999999999987,0
19367.0,ecom express,electronics,van,same day,west,cold,147.3,18.42,4.0,8.0,no,delivered,4,891.76,-4.0,1
19368.0,ekart,clothing,van,two day,central,cold,161.9,23.02,8.0,16.0,no,delivered,4,878.56,-8.0,2
19369.0,shadowfax,clothing,bike,standard,south,clear,240.5,10.88,8.0,24.0,no,delivered,5,1235.14,-15.999999999999998,2
19370.0,blue dart,automobile parts,ev van,same day,north,hot,15.4,34.0,0.0,8.0,no,delivered,5,279.0,-8.0,1
19371.0,ecom express,clothing,scooter,express,west,cold,170.7,17.64,5.0,5.0,no,delivered,5,956.42,0.0,1
19372.0,delhivery,electronics,bike,same day,south,stormy,72.8,15.24,7.0,8.0,no,delivered,3,509.72,-1.0000000000000007,1
19373.0,fedex,groceries,bike,two day,west,stormy,181.3,28.88,12.0,16.0,no,delivered,4,993.14,-4.000000000000001,2
19374.0,amazon logistics,documents,van,two day,north,hot,143.5,9.35,3.0,16.0,no,delivered,5,745.55,-13.0,3
19375.0,xpressbees,clothing,ev bike,two day,west,cold,191.7,37.76,5.0,16.0,no,delivered,4,1071.78,-11.000000000000002,2
19376.0,amazon logistics,furniture,scooter,two day,central,clear,29.1,40.96,2.0,16.0,no,delivered,4,268.38,-14.000000000000002,3
19377.0,fedex,automobile parts,ev bike,two day,west,hot,278.0,41.59,10.0,16.0,no,delivered,4,1514.77,-6.000000000000001,2
19378.0,delhivery,documents,scooter,two day,south,cold,175.5,11.99,5.0,16.0,no,delivered,4,913.47,-11.000000000000002,2
19379.0,delhivery,automobile parts,scooter,same day,west,clear,89.0,10.97,3.0,8.0,no,delivered,4,577.91,-5.0,1
19380.0,blue dart,pharmacy,truck,standard,south,foggy,239.2,3.67,7.0,24.0,no,delivered,4,1207.01,-17.0,2
19381.0,delhivery,groceries,ev bike,two day,east,hot,205.0,2.87,8.0,16.0,no,delivered,5,1033.61,-8.0,2
19382.0,fedex,cosmetics,ev bike,same day,west,clear,135.0,23.84,4.0,8.0,no,delivered,5,846.52,-4.0,1
19383.0,delhivery,groceries,truck,two day,central,rainy,84.4,45.77,7.0,16.0,no,delivered,4,559.31,-9.000000000000002,3
19384.0,blue dart,clothing,ev van,express,east,foggy,96.6,30.4,4.0,3.0,yes,delayed,3,624.2,1.0000000000000002,1
19385.0,dhl,documents,ev van,same day,central,cold,16.3,33.26,2.0,8.0,no,delivered,4,281.28,-6.000000000000001,1
19386.0,xpressbees,electronics,scooter,express,east,stormy,116.0,1.74,5.0,4.0,yes,failed,2,635.22,0.9999999999999999,1
19387.0,xpressbees,pharmacy,truck,standard,central,cold,154.3,16.82,6.0,24.0,no,delivered,4,821.96,-18.0,3
19388.0,delhivery,electronics,bike,same day,north,cold,252.7,40.89,8.0,8.0,yes,delayed,3,1486.17,0.0,0
19389.0,ecom express,clothing,bike,express,north,stormy,194.6,25.43,10.0,5.0,yes,delayed,2,1099.29,5.0,0
19390.0,fedex,electronics,van,standard,south,stormy,66.1,20.55,5.0,24.0,no,delivered,5,392.15,-18.999999999999996,3
19391.0,dhl,electronics,ev bike,standard,south,hot,289.1,16.81,8.0,24.0,no,delivered,5,1495.93,-15.999999999999998,2
19392.0,dhl,automobile parts,truck,same day,south,clear,67.2,4.37,4.0,8.0,no,delivered,5,449.11,-4.0,1
19393.0,amazon logistics,electronics,bike,same day,west,rainy,185.7,4.37,7.0,8.0,no,delivered,3,1041.61,-1.0000000000000007,0
19394.0,fedex,pharmacy,ev bike,express,central,clear,99.2,19.35,5.0,3.0,yes,delayed,3,604.05,2.0,1
19395.0,ekart,documents,truck,express,north,clear,37.5,17.69,2.0,2.0,no,delivered,5,290.57,0.0,1
19396.0,dhl,clothing,ev bike,two day,south,foggy,247.2,18.82,9.0,16.0,no,delivered,4,1292.46,-7.000000000000002,2
19397.0,delhivery,documents,truck,express,central,cold,177.2,42.42,5.0,5.0,no,delivered,5,1063.26,0.0,2
19398.0,blue dart,electronics,ev van,express,south,cold,157.9,48.45,5.0,5.0,yes,delayed,2,984.85,0.0,0
19399.0,ekart,documents,van,two day,west,foggy,90.8,12.34,7.0,16.0,no,delivered,5,491.02,-9.000000000000002,3
19400.0,blue dart,fragile items,bike,standard,north,foggy,233.9,18.33,8.0,24.0,no,delivered,3,1224.49,-15.999999999999998,2
19401.0,dhl,pharmacy,truck,same day,central,cold,256.0,12.14,6.0,8.0,no,delivered,5,1416.42,-2.0000000000000004,2
19402.0,delhivery,fragile items,ev van,same day,east,cold,251.1,21.19,5.0,8.0,no,delivered,5,1419.07,-3.0000000000000004,2
19403.0,shadowfax,cosmetics,bike,express,central,stormy,22.7,21.47,7.0,2.0,yes,failed,1,227.91,5.0,1
19404.0,blue dart,automobile parts,ev van,same day,north,clear,60.4,47.91,1.0,8.0,no,delivered,5,545.73,-7.000000000000001,1
19405.0,blue dart,electronics,ev bike,express,east,foggy,38.0,6.29,2.0,2.0,no,delivered,4,258.87,0.0,1
19406.0,ecom express,clothing,bike,same day,central,stormy,92.0,13.37,6.0,8.0,no,delivered,3,600.11,-2.0000000000000004,1
19407.0,delhivery,groceries,truck,express,north,hot,34.7,9.17,3.0,2.0,yes,delayed,2,251.01,0.9999999999999999,1
19408.0,ekart,furniture,scooter,two day,central,cold,53.9,45.81,2.0,16.0,no,delivered,4,406.93,-14.000000000000002,3
19409.0,fedex,fragile items,truck,express,west,stormy,212.2,38.18,10.0,6.0,yes,delayed,2,1225.54,4.0,0
19410.0,ekart,clothing,ev bike,two day,east,foggy,201.0,28.07,6.0,16.0,no,delivered,3,1089.21,-10.0,2
19411.0,ekart,electronics,van,same day,central,stormy,85.5,2.35,6.0,8.0,no,delivered,5,534.55,-2.0000000000000004,1
19412.0,blue dart,fragile items,van,standard,central,stormy,247.4,45.98,11.0,24.0,no,delivered,5,1374.94,-13.0,2
19413.0,dhl,furniture,bike,same day,north,stormy,200.7,29.79,10.0,8.0,yes,delayed,2,1192.87,1.9999999999999998,0
19414.0,xpressbees,groceries,bike,standard,north,rainy,130.1,49.04,5.0,24.0,no,delivered,5,797.62,-18.999999999999996,3
19415.0,shadowfax,clothing,ev bike,same day,south,rainy,7.5,34.66,4.0,8.0,no,delivered,4,241.48,-4.0,1
19416.0,ecom express,cosmetics,van,standard,east,hot,197.1,46.13,7.0,24.0,no,delivered,4,1123.89,-17.0,2
19417.0,xpressbees,fragile items,ev van,two day,west,hot,235.0,10.27,7.0,16.0,no,delivered,4,1205.81,-9.000000000000002,2
19418.0,amazon logistics,electronics,truck,standard,north,cold,68.0,47.29,3.0,24.0,no,delivered,4,481.87,-21.0,3
